Symbol,Date,Open,High,Low,Close,Volume
PTE,7-Aug-20,1.57,1.58,1.5,1.52,416200
PTEN,7-Aug-20,4.14,4.17,3.99,4.12,3931300
PTF,7-Aug-20,105.77,105.77,101.0626,102.6053,54300
PTGX,7-Aug-20,16.5,18.2799,16.325,17.96,356700
PTH,7-Aug-20,143.06,145.23,140.88,142.34,49500
PTI,7-Aug-20,1.39,1.47,1.34,1.37,1893000
PTMN,7-Aug-20,1.19,1.1998,1.14,1.17,312000
PTNR,7-Aug-20,3.8,4,3.8,3.91,1600
PTON,7-Aug-20,69.99,70.68,66.37,68.3,4748000
PTSI,7-Aug-20,31.3,31.97,30.95,31.97,3700
PTVCA,7-Aug-20,15.98,16.0001,15.98,16.0001,2100
PTVCB,7-Aug-20,14,15.37,14,15.23,16100
PUI,7-Aug-20,31.03,31.89,31.03,31.8026,30700
PULM,7-Aug-20,1.3,1.32,1.25,1.26,757300
PUYI,7-Aug-20,6.28,6.28,6.28,6.28,300
PVAC,7-Aug-20,11.02,11.41,10.63,11.4,929300
PVBC,7-Aug-20,7.8,8.04,7.8,8.03,17600
PWFL,7-Aug-20,6.11,6.13,6,6.08,168300
PWOD,7-Aug-20,20.3,20.84,20.1,20.67,7100
PXI,7-Aug-20,15.77,16.01,15.61,16.0084,24800
PXLW,7-Aug-20,3.33,3.45,3.3001,3.45,159600
PXS,7-Aug-20,0.86,0.89,0.86,0.87,18500
PYPD,7-Aug-20,14.18,14.7,14.1,14.21,6300
PYPL,7-Aug-20,203.71,203.9509,196.7,198.63,6525200
PYZ,7-Aug-20,55.489,55.489,55.489,55.489,600
PZZA,7-Aug-20,96.12,100.69,96.12,98.11,669600
QABA,7-Aug-20,34.4704,36.2,34.405,36.1231,32500
QADA,7-Aug-20,41.71,42.37,41.2,41.56,54000
QAT,7-Aug-20,16.79,16.98,16.79,16.98,4600
QCLN,7-Aug-20,37.86,38.67,37.63,38.08,126100
QCOM,7-Aug-20,110.01,111.05,106,108.25,11155900
QCRH,7-Aug-20,30.56,32.5,30.4,32.37,57500
QDEL,7-Aug-20,288,292.95,269.24,272.76,713400
QFIN,7-Aug-20,12.63,12.93,12.33,12.86,1563800
QH,7-Aug-20,8.72,8.93,8.67,8.71,38500
QIWI,7-Aug-20,20.01,20.45,19.945,20.39,973300
QK,7-Aug-20,9.53,9.92,9.53,9.92,20900
QLGN,7-Aug-20,5.65,5.75,5.33,5.56,2054500
QLYS,7-Aug-20,123.3,123.8,119.42,120.39,446400
QMCO,7-Aug-20,5,5.21,4.9276,5.04,198300
QNST,7-Aug-20,13.04,13.28,12.651,13.13,341300
QQEW,7-Aug-20,85.44,85.5851,84.33,85.06,67200
QQQ,7-Aug-20,274.04,274.8818,269.245,271.47,44969300
QQQX,7-Aug-20,25.06,25.1293,24.81,24.92,79400
QQXT,7-Aug-20,67.131,67.19,66.56,67.0903,7500
QRHC,7-Aug-20,1.59,1.67,1.59,1.6,11200
QRTEA,7-Aug-20,11.23,11.6,11.23,11.53,3256500
QRTEB,7-Aug-20,11.5,11.79,11.39,11.39,1400
QRVO,7-Aug-20,135.4,135.75,128.39,130.97,1238400
QTEC,7-Aug-20,116.99,117.4,114.84,115.96,165300
QTNT,7-Aug-20,7.02,7.09,6.71,6.79,469900
QTRX,7-Aug-20,31.9,34.19,31.7,33.12,1575300
QTT,7-Aug-20,3.26,3.27,3.0318,3.08,1310400
QUIK,7-Aug-20,3.5,3.68,3.45,3.65,100500
QUMU,7-Aug-20,4.72,4.79,4.68,4.77,28200
QURE,7-Aug-20,41.57,42.4,40.7,41.3,224700
QYLD,7-Aug-20,21.83,21.83,21.72,21.81,452100
RADA,7-Aug-20,6.51,6.557,6.4,6.46,150200
RAIL,7-Aug-20,1.94,2.03,1.9031,2.03,218900
RAND,7-Aug-20,12.63,13.26,10.75,11.33,16800
RAPT,7-Aug-20,23.01,24.27,22.76,23.83,243600
RARE,7-Aug-20,84.66,87.81,84.12,84.84,289700
RAVE,7-Aug-20,0.579,0.62,0.5649,0.6,225400
RAVN,7-Aug-20,22.86,23.68,22.8,23.67,81900
RBB,7-Aug-20,12.73,13.36,12.73,13.28,45000
RBBN,7-Aug-20,4.67,4.725,4.4,4.58,467200
RBCAA,7-Aug-20,31.2,32.57,31.08,32.31,16600
RBCN,7-Aug-20,8.1,8.27,8.1,8.2186,2300
RBKB,7-Aug-20,6.55,6.6,6.5,6.6,9500
RBNC,7-Aug-20,14.91,16.02,14.91,15.98,33000
RCEL,7-Aug-20,23.45,24.14,23.45,24.1,73800
RCII,7-Aug-20,30.29,32.39,30.21,32,708300
RCKT,7-Aug-20,26.5,27.73,26.1161,26.46,238800
RCKY,7-Aug-20,22.87,23.5,22.74,23.43,19700
RCM,7-Aug-20,15.29,15.71,15.155,15.46,1411500
RCMT,7-Aug-20,1.59,1.6388,1.5201,1.6,12900
RCON,7-Aug-20,1.23,1.23,1.16,1.1969,139700
RDCM,7-Aug-20,8.56,8.72,8.56,8.65,15200
RDFN,7-Aug-20,44.19,47.12,42.81,43.69,1963600
RDHL,7-Aug-20,7.99,9.09,7.88,8.75,817700
RDI,7-Aug-20,4.33,5.05,4.27,4.45,313900
RDIB,7-Aug-20,17.44,18,17.44,18,700
RDNT,7-Aug-20,16.82,17.72,16.77,17.72,230200
RDUS,7-Aug-20,11.6,12.09,11.54,12.01,1227600
RDVT,7-Aug-20,17.8,18.7,17.8,18.51,48400
RDVY,7-Aug-20,32.3,32.7425,32.25,32.73,159800
RDWR,7-Aug-20,26.06,26.24,25.9,26.14,189100
REAL,7-Aug-20,14.46,15.94,14.19,14.98,3939700
REDU,7-Aug-20,3.305,3.39,3.29,3.345,11000
REED,7-Aug-20,1.33,1.38,1.29,1.35,338500
REFR,7-Aug-20,4,4,3.58,3.61,243400
REG,7-Aug-20,40.43,41.7,40.18,41.65,678500
REGI,7-Aug-20,32.48,34.98,32,34.85,829000
REGN,7-Aug-20,621,627.46,614.5468,620.21,432700
REKR,7-Aug-20,4.09,4.16,3.91,4.16,143400
RELL,7-Aug-20,4.36,4.43,4.27,4.43,1900
RELV,7-Aug-20,4.21,4.21,3.9,3.91,3200
REPH,7-Aug-20,4.12,4.435,4.1,4.4,283300
REPL,7-Aug-20,21.4,24.45,21.22,23.75,148200
RESN,7-Aug-20,2.7,2.7,2.41,2.58,910700
RETA,7-Aug-20,152.25,157.38,149.01,156.2,226200
RETO,7-Aug-20,0.891,0.908,0.86,0.88,11400
REXN,7-Aug-20,2.52,2.6,2.485,2.58,36400
REYN,7-Aug-20,31.55,32.64,31.0301,32.51,525300
RFDI,7-Aug-20,56.16,56.4219,56.1138,56.4057,4800
RFEM,7-Aug-20,62.26,62.38,61.91,62.102,3500
RFEU,7-Aug-20,57.77,57.935,57.77,57.935,300
RFIL,7-Aug-20,4.31,4.32,4.27,4.29,23600
RGCO,7-Aug-20,22.98,23.66,22.98,23.55,4700
RGEN,7-Aug-20,154.84,157.01,152,152.77,462700
RGLD,7-Aug-20,140.05,140.61,137.37,139.19,497000
RGLS,7-Aug-20,0.73,0.7386,0.6957,0.7115,935900
RGNX,7-Aug-20,34,34.81,32.7,33.02,340300
RGP,7-Aug-20,12.14,12.51,11.94,12.5,128500
RIBT,7-Aug-20,0.84,0.8504,0.77,0.79,124500
RICK,7-Aug-20,13.04,13.87,12.83,13.82,89700
RIGL,7-Aug-20,2.44,2.59,2.38,2.58,3276600
RILY,7-Aug-20,26.92,27.73,26.9069,27.4,347700
RILYG,7-Aug-20,24.115,24.27,24,24.0501,2100
RILYH,7-Aug-20,25.06,25.26,24.8401,24.93,20600
RILYI,7-Aug-20,24.5551,24.5551,24.4664,24.52,2400
RILYM,7-Aug-20,23.458,23.505,23.2,23.5,133300
RILYN,7-Aug-20,23.345,23.6,23.345,23.59,7000
RILYO,7-Aug-20,23.99,24.23,23.8109,24.04,10700
RILYP,7-Aug-20,22.82,22.96,22.82,22.94,11000
RILYZ,7-Aug-20,24.4634,24.4634,24.2164,24.38,8200
RING,7-Aug-20,36.02,36.1,35.05,35.43,404500
RIOT,7-Aug-20,4.12,4.15,3.51,3.77,14748700
RIVE,7-Aug-20,6.58,6.62,6.57,6.57,11100
RKDA,7-Aug-20,3.7,3.78,3.63,3.72,71900
RLAY,7-Aug-20,40.54,43.44,40.02,40.69,181500
RLMD,7-Aug-20,35.94,36.75,35.265,35.92,81000
RMBI,7-Aug-20,11.2,11.35,11.19,11.3,34100
RMBL,7-Aug-20,24.32,24.68,23.05,23.64,425300
RMBS,7-Aug-20,14.67,14.88,14.555,14.88,1108800
RMCF,7-Aug-20,3.32,3.32,3.19,3.2,116100
RMNI,7-Aug-20,5.25,5.25,4.95,5.12,251000
RMR,7-Aug-20,27.89,28.4,27.89,28.25,168500
RMRM,7-Aug-20,10.92,11.15,10.75,10.91,78700
RMTI,7-Aug-20,1.67,1.7,1.61,1.67,464600
RNA,7-Aug-20,28.47,29.4,28.07,28.73,129200
RNDB,7-Aug-20,10.59,11.15,10.54,10.7,11900
RNDM,7-Aug-20,47.21,47.4,47.21,47.365,1800
RNDV,7-Aug-20,21.2859,21.3947,21.2859,21.3947,4100
RNEM,7-Aug-20,43.01,43.21,43.01,43.0891,8300
RNET,7-Aug-20,2.85,3.1,2.8,2.86,766300
RNLC,7-Aug-20,23.71,23.95,23.71,23.95,6600
RNLX,7-Aug-20,17.04,17.5,16.63,17.2,39900
RNMC,7-Aug-20,20.4448,20.6853,20.4448,20.6853,1700
RNSC,7-Aug-20,19.2767,19.61,19.2767,19.61,1100
RNST,7-Aug-20,23.82,25.25,23.75,25.23,149400
RNWK,7-Aug-20,1.46,1.51,1.43,1.43,651200
ROAD,7-Aug-20,19.01,20.57,18.92,19.51,413200
ROBT,7-Aug-20,38.09,38.275,37.6827,38.01,14100
ROCHU,7-Aug-20,10.55,10.55,10.55,10.55,100
ROCK,7-Aug-20,62.1,63.93,61.92,62.9,246600
ROIC,7-Aug-20,11.04,11.43,10.83,11.425,857900
ROKU,7-Aug-20,154.45,164.73,153.39,156.39,15904100
ROLL,7-Aug-20,127.37,134.095,125.87,131.85,109200
ROST,7-Aug-20,86.95,89.44,86.37,89.44,3321300
RP,7-Aug-20,62.39,62.805,60.79,61.01,525100
RPAY,7-Aug-20,24.65,25.27,24.51,24.73,558800
RPD,7-Aug-20,61.34,61.35,57.79,59.22,1182900
RPRX,7-Aug-20,43.9,45.25,43.13,43.76,1523000
RPTX,7-Aug-20,24.1,24.8,24.1,24.72,161900
RRBI,7-Aug-20,41.5,41.75,40.9284,41.55,10300
RRGB,7-Aug-20,9.36,9.82,9.2099,9.69,738100
RRR,7-Aug-20,13.32,13.95,13.24,13.92,2203800
RSSS,7-Aug-20,2.58,2.64,2.575,2.64,65100
RTH,7-Aug-20,143.9945,144.4,143.445,144.002,6600
RTLR,7-Aug-20,8.04,8.04,7.69,7.94,672600
RTRX,7-Aug-20,19.14,19.9,18.99,19.2,254700
RUBY,7-Aug-20,5.14,5.19,5.01,5.18,103500
RUHN,7-Aug-20,3.82,3.91,3.66,3.66,71100
RUN,7-Aug-20,46.27,48.17,44.42,46,3674400
RUSHA,7-Aug-20,48.04,49,47.95,48.95,83800
RUSHB,7-Aug-20,40.72,42.61,40.72,42.11,6200
RUTH,7-Aug-20,7.98,8.24,7.79,8.22,1174700
RVMD,7-Aug-20,25.62,27.46,25.24,26.22,183800
RVNC,7-Aug-20,23.28,26.7,23.01,26.06,1094200
RVSB,7-Aug-20,4.33,4.49,4.32,4.4,47400
RWLK,7-Aug-20,1.34,1.34,1.28,1.29,264500
RXT,7-Aug-20,15.7,15.95,15.25,15.4,3806600
RYAAY,7-Aug-20,77.45,77.76,76.87,77.24,145400
RYTM,7-Aug-20,19.01,19.4,18.61,18.87,122200
SABR,7-Aug-20,7.68,7.91,7.43,7.635,8564800
SAFM,7-Aug-20,111.68,113.94,111.68,112.55,207600
SAFT,7-Aug-20,76.17,77.32,75.47,77.12,76500
SAGE,7-Aug-20,50.05,51.81,49.63,50.7,645800
SAIA,7-Aug-20,122.15,124.78,122.15,124.3,104900
SAL,7-Aug-20,36.1,37.12,36.1,36.83,3100
SALM,7-Aug-20,1.62,1.62,1.44,1.52,691700
SAMA,7-Aug-20,10.29,10.29,10.15,10.18,52400
SAMAW,7-Aug-20,0.48,0.52,0.385,0.39,291800
SAMG,7-Aug-20,12.21,12.22,11.8,12.22,19200
SANM,7-Aug-20,29.68,30.01,29.68,30,414800
SANW,7-Aug-20,2.21,2.35,2.21,2.35,14100
SAQN,7-Aug-20,10.13,10.13,10.13,10.13,100000
SASR,7-Aug-20,23,24.41,22.87,24.38,191500
SATS,7-Aug-20,30.81,31.78,30.81,31,452500
SAVA,7-Aug-20,2.96,3.01,2.87,2.95,596700
SBAC,7-Aug-20,307.13,313,306.925,311.28,324200
SBBP,7-Aug-20,4,4.09,3.87,4,229600
SBCF,7-Aug-20,19.84,21.02,19.81,20.95,362000
SBFG,7-Aug-20,12.87,13.1,12.87,13,20400
SBGI,7-Aug-20,20.37,20.57,19.87,20.4,1017600
SBLK,7-Aug-20,6.94,6.95,6.77,6.91,312200
SBLKZ,7-Aug-20,24.86,24.86,24.8,24.8,600
SBNY,7-Aug-20,102.76,108.24,101.72,108.16,364400
SBPH,7-Aug-20,1.49,1.5,1.44,1.47,95500
SBRA,7-Aug-20,15.07,15.5,15.04,15.5,1099900
SBSI,7-Aug-20,27.91,29.32,27.73,29.31,128000
SBT,7-Aug-20,3.1,3.36,3.1,3.36,86200
SBUX,7-Aug-20,75.48,75.93,75.21,75.79,6569300
SCHL,7-Aug-20,24.45,24.75,24.065,24.68,118400
SCHN,7-Aug-20,18.64,19.2,18.55,19.16,175600
SCKT,7-Aug-20,1.6,1.76,1.6,1.72,209000
SCON,7-Aug-20,0.537,0.5401,0.5001,0.533,1726000
SCOR,7-Aug-20,3.25,3.4,3.19,3.335,161500
SCPH,7-Aug-20,7.76,7.91,7.7,7.75,26400
SCPL,7-Aug-20,15.37,15.44,14.67,14.91,922300
SCSC,7-Aug-20,24.41,25.07,23.5755,25.06,63500
SCVL,7-Aug-20,24.18,25.55,24.18,25.33,86700
SCWX,7-Aug-20,11.97,12.5,11.97,12.29,116000
SCYX,7-Aug-20,7.01,7.01,6.7216,6.97,42100
SCZ,7-Aug-20,56.68,57.06,56.6004,57.06,469000
SDC,7-Aug-20,9.07,9.33,8.87,9.05,3061900
SDG,7-Aug-20,74.81,75.07,74.801,74.895,12200
SDGR,7-Aug-20,72.05,73.5,69.6,71.17,933100
SDVY,7-Aug-20,18.5103,18.75,18.5103,18.75,1400
SEAC,7-Aug-20,1.49,1.52,1.42,1.48,283200
SECO,7-Aug-20,2.64,2.77,2.64,2.77,227200
SEDG,7-Aug-20,204.8,215.35,204.8,211.47,999300
SEED,7-Aug-20,10.6,10.6,9.92,10.23,81000
SEEL,7-Aug-20,1.08,1.14,1.04,1.1,1267300
SEIC,7-Aug-20,52.26,53.27,52.14,53.25,457600
SELB,7-Aug-20,2.56,2.69,2.5,2.65,1127900
SELF,7-Aug-20,3.85,3.871,3.85,3.85,4500
SENEA,7-Aug-20,42.08,42.76,41.37,42.75,30900
SENEB,7-Aug-20,41.46,41.6634,41.4,41.4,1200
SESN,7-Aug-20,1,1.03,0.99,1,1850400
SFBC,7-Aug-20,26.98,26.98,26.98,26.98,300
SFBS,7-Aug-20,36.58,38.11,36.33,38.08,171200
SFET,7-Aug-20,1.55,1.5799,1.51,1.53,377400
SFIX,7-Aug-20,22.11,22.69,21.75,22.13,958000
SFM,7-Aug-20,24.41,25.39,24.365,25.03,2174700
SFNC,7-Aug-20,17.17,18.17,17.06,18.135,608100
SFST,7-Aug-20,25.64,26.81,25.6,26.8,10900
SG,7-Aug-20,10.55,12,9.38,10.15,4199100
SGA,7-Aug-20,25.8,26.65,25.8,26.22,3600
SGBX,7-Aug-20,2.9,3.04,2.83,2.95,965300
SGC,7-Aug-20,21.2,21.7,20.99,21.32,63700
SGEN,7-Aug-20,161.52,162.75,158.74,160.45,727600
SGH,7-Aug-20,27.6,28.24,27.6,28.23,101100
SGLB,7-Aug-20,2.77,2.79,2.68,2.74,111400
SGLBW,7-Aug-20,0.19,0.19,0.1801,0.1801,3100
SGMA,7-Aug-20,3.125,3.145,3.0373,3.13,6000
SGMO,7-Aug-20,11.82,12.59,11.54,12.33,2153800
SGMS,7-Aug-20,19.81,20.31,19.1,19.51,855300
SGOC,7-Aug-20,1.09,1.09,0.97,1,5700
SGRP,7-Aug-20,0.98,0.98,0.9306,0.9502,267800
SGRY,7-Aug-20,20,20.96,19.35,19.85,487200
SHBI,7-Aug-20,9.8,10.11,9.65,9.83,102400
SHEN,7-Aug-20,53.26,55.74,53.12,55.11,168400
SHIP,7-Aug-20,1.43,1.46,1.4,1.42,1399200
SHIPW,7-Aug-20,0.0293,0.0293,0.028,0.028,86200
SHIPZ,7-Aug-20,0.053,0.053,0.04,0.05,21300
SHLO,7-Aug-20,1.4,1.41,1.36,1.4,395800
SHOO,7-Aug-20,21.27,22,21.16,21.95,623500
SHSP,7-Aug-20,8.72,8.7342,8.43,8.61,24500
SHV,7-Aug-20,110.72,110.73,110.72,110.72,1436400
SHY,7-Aug-20,86.56,86.57,86.55,86.56,3944400
SHYF,7-Aug-20,18.3,19.99,18.3,19.77,379500
SIBN,7-Aug-20,19.77,20.38,19.77,20.13,134000
SIC,7-Aug-20,5.1,5.2913,4.95,5.09,27700
SIEB,7-Aug-20,3.75,3.8499,3.65,3.79,23100
SIEN,7-Aug-20,3.9,4.2,3.9,4.19,972700
SIFY,7-Aug-20,1.16,1.17,1.13,1.17,118500
SIGA,7-Aug-20,6.86,7.97,6.82,7.68,1058500
SIGI,7-Aug-20,54.78,56.83,54.68,56.81,262800
SILC,7-Aug-20,36.43,37.12,36.43,37.09,11900
SILK,7-Aug-20,50,50.925,49.21,50.13,181200
SIMO,7-Aug-20,40.03,40.4,39.77,39.99,267300
SINA,7-Aug-20,40.07,40.37,39.82,40.02,920900
SINO,7-Aug-20,2.06,2.1599,2.06,2.12,10000
SINT,7-Aug-20,2.45,2.5,2.31,2.42,4413100
SIRI,7-Aug-20,5.88,5.985,5.88,5.98,18090000
SITM,7-Aug-20,62.44,64.635,58,58.92,135500
SIVB,7-Aug-20,225.95,237.34,225.95,237.34,213900
SIVBP,7-Aug-20,25.82,26,25.82,25.91,14700
SJ,7-Aug-20,6.41,6.41,6,6,1600
SKOR,7-Aug-20,55.31,55.33,55.1897,55.26,3200
SKYS,7-Aug-20,3.29,3.42,3.22,3.25,40400
SKYW,7-Aug-20,28.53,29.63,28.39,29.62,397000
SKYY,7-Aug-20,78.45,78.45,75.85,76.72,541900
SLAB,7-Aug-20,101.79,103.13,100.84,103.09,300400
SLCT,7-Aug-20,7.5,7.91,7.39,7.86,22900
SLDB,7-Aug-20,2.52,2.67,2.47,2.63,155600
SLGG,7-Aug-20,3.02,3.09,2.865,3.08,587000
SLGL,7-Aug-20,7.396,7.4255,7.27,7.36,13800
SLGN,7-Aug-20,37.73,38.49,37.73,38.49,355000
SLM,7-Aug-20,6.81,7.03,6.79,7,8550500
SLMBP,7-Aug-20,31.36,31.675,31.2,31.5806,24200
SLNO,7-Aug-20,1.77,1.81,1.77,1.79,307400
SLP,7-Aug-20,65.72,66.94,64.36,65.83,295500
SLQD,7-Aug-20,52.26,52.29,52.23,52.27,114500
SLRC,7-Aug-20,17.05,17.23,16.75,17.19,106300
SLRX,7-Aug-20,1.16,1.19,1.14,1.14,225800
SLS,7-Aug-20,3.5,3.5,3.38,3.42,77100
SLVO,7-Aug-20,6.94,7,6.94,6.96,34500
SMBC,7-Aug-20,22.26,22.99,22.26,22.9,10600
SMBK,7-Aug-20,14.66,14.89,14.29,14.89,17200
SMCI,7-Aug-20,30.05,30.5,29.6706,30.18,271600
SMED,7-Aug-20,7.78,8.99,7.61,8.54,1229100
SMH,7-Aug-20,171.23,172.0323,167.74,169.52,2757600
SMIT,7-Aug-20,4.44,4.54,4.44,4.5,7700
SMMC,7-Aug-20,10.12,10.12,10.11,10.11,27700
SMMCW,7-Aug-20,1.26,1.26,1.25,1.25,10100
SMMF,7-Aug-20,15.07,15.96,15.07,15.94,8100
SMMT,7-Aug-20,3.64,3.68,3.61,3.66,18100
SMPL,7-Aug-20,24.38,24.63,24,24.38,785300
SMRT,7-Aug-20,0.3002,0.3015,0.29,0.295,648300
SMSI,7-Aug-20,3.83,3.95,3.75,3.78,619300
SMTC,7-Aug-20,58.42,59.12,57.95,58.88,439800
SMTX,7-Aug-20,3.02,3.26,3.02,3.25,89000
SNBR,7-Aug-20,46.63,48.08,46.2485,48.07,449100
SNCA,7-Aug-20,0.85,0.878,0.8106,0.8521,764500
SNCR,7-Aug-20,3.01,3.12,2.96,3.06,558200
SND,7-Aug-20,1.19,1.3,1.1851,1.28,103700
SNDE,7-Aug-20,2.65,2.74,2.6,2.71,192000
SNDL,7-Aug-20,0.58,0.58,0.53,0.55,2053500
SNDX,7-Aug-20,14.87,16.61,14.87,15.84,957700
SNES,7-Aug-20,2.08,2.08,1.86,1.94,346300
SNEX,7-Aug-20,57.01,58.81,56.5,58.29,48600
SNFCA,7-Aug-20,6.3,6.44,6.27,6.39,8700
SNGX,7-Aug-20,2.23,2.3,2.2,2.26,220800
SNGXW,7-Aug-20,0.7,0.7,0.7,0.7,100
SNLN,7-Aug-20,15.95,15.975,15.93,15.97,2300
SNOA,7-Aug-20,9.26,9.41,8.86,8.9,83100
SNPS,7-Aug-20,201.35,202.22,196.14,198.79,518300
SNSR,7-Aug-20,26.93,27,26.732,26.97,55200
SNSS,7-Aug-20,0.3,0.3197,0.2901,0.3129,19849700
SNUG,7-Aug-20,26.7302,26.77,26.7302,26.7502,10000
SNY,7-Aug-20,51.22,51.5659,51.14,51.51,1577000
SOCL,7-Aug-20,47.98,48.535,47.62,47.85,61800
SOHO,7-Aug-20,2.24,2.32,2.21,2.29,61200
SOHOB,7-Aug-20,6.55,6.65,6.28,6.31,6900
SOHON,7-Aug-20,6.56,7.035,6.5,6.55,3500
SOHOO,7-Aug-20,6.24,6.7397,6.24,6.3,3700
SOHU,7-Aug-20,24.17,24.56,22.94,23.69,1432600
SOLO,7-Aug-20,3.11,3.12,3.02,3.07,2685800
SOLOW,7-Aug-20,1.4573,1.4801,1.44,1.465,31200
SOLY,7-Aug-20,6.96,7.045,6.61,6.8,170200
SONA,7-Aug-20,8.66,9.09,8.5383,9.04,45900
SONM,7-Aug-20,1.04,1.06,1.02,1.05,325900
SONN,7-Aug-20,3.3,3.35,3.2,3.24,939900
SONO,7-Aug-20,14.46,14.4675,13.25,13.7,7477400
SOXX,7-Aug-20,299.19,300.3,292.6,296.2,454900
SP,7-Aug-20,16.33,16.72,15.3017,16.02,604500
SPCB,7-Aug-20,1.52,1.52,1.42,1.47,411000
SPFI,7-Aug-20,14.42,15,14.1929,15,7300
SPI,7-Aug-20,1.68,1.81,1.651,1.74,325800
SPKE,7-Aug-20,7.91,8.41,7.75,8.4,169600
SPKEP,7-Aug-20,20.56,21.4094,20.5,20.66,4400
SPLK,7-Aug-20,212.85,212.97,198.14,200.38,2191800
SPNE,7-Aug-20,13.51,14.84,13.06,14.82,219100
SPNS,7-Aug-20,30.44,30.92,29.57,30.7,98600
SPOK,7-Aug-20,10.4,10.64,10.37,10.61,37800
SPPI,7-Aug-20,3.98,4.02,3.77,3.845,3609400
SPRO,7-Aug-20,12.73,13.585,12.595,12.98,122900
SPRT,7-Aug-20,1.66,1.68,1.51,1.62,194100
SPSC,7-Aug-20,76.6,77.22,75.79,76.81,211000
SPT,7-Aug-20,29.07,29.41,27.85,28.4,424400
SPTN,7-Aug-20,21.46,22.17,21.44,21.79,345500
SPWH,7-Aug-20,16.88,17.04,16.55,16.76,426100
SPWR,7-Aug-20,11.16,12.3326,10.96,11.86,6956900
SQBG,7-Aug-20,5.83,6.73,5.65,6.61,96100
SQQQ,7-Aug-20,5.4,5.68,5.35,5.54,117372400
SRACW,7-Aug-20,0.55,0.55,0.55,0.55,591100
SRAX,7-Aug-20,2.62,3,2.61,2.7,147700
SRCE,7-Aug-20,33.63,35.55,33.36,35.5,52500
SRCL,7-Aug-20,63.94,66.145,63.9301,65.43,348900
SRDX,7-Aug-20,46.99,48.41,46.45,47.74,71000
SRET,7-Aug-20,7.84,8.01,7.82,8.01,456200
SREV,7-Aug-20,1.56,1.62,1.5499,1.62,143600
SRGA,7-Aug-20,2.76,2.9899,2.76,2.93,503200
SRNE,7-Aug-20,13.1,15.04,13.07,14.42,62392500
SRPT,7-Aug-20,154.55,160.02,153.98,158.97,914600
SRRA,7-Aug-20,11.2899,11.795,11.149,11.795,3800
SRRK,7-Aug-20,13.62,14.4583,12.94,14.07,178400
SRTS,7-Aug-20,2.93,3.02,2.9,3,11600
SSB,7-Aug-20,50.91,55.35,49.68,55.29,489700
SSBI,7-Aug-20,10.2,10.23,10.1,10.1,10100
SSKN,7-Aug-20,1.35,1.42,1.27,1.28,52400
SSNC,7-Aug-20,60,61,60,60.97,1152800
SSNT,7-Aug-20,4.6,5.4,4.3502,4.8,515100
SSP,7-Aug-20,12.06,12.14,10.36,10.57,829800
SSPK,7-Aug-20,10.14,10.14,10.115,10.115,1200
SSRM,7-Aug-20,22.34,22.85,21.7,22.05,3411200
SSSS,7-Aug-20,14.01,14.1552,13.2,13.69,639500
SSTI,7-Aug-20,26.59,34.84,26.59,33.33,475700
SSYS,7-Aug-20,15.55,15.93,15.245,15.39,581800
STAA,7-Aug-20,55.49,56.14,53.68,54.16,1004200
STAF,7-Aug-20,0.99,0.9935,0.81,0.82,846700
STAY,7-Aug-20,12.6,12.8,12.41,12.75,953900
STBA,7-Aug-20,20.33,21.43,20.14,21.43,123600
STCN,7-Aug-20,0.559,0.57,0.54,0.5502,103300
STFC,7-Aug-20,16.91,17.51,16.91,17.51,71100
STIM,7-Aug-20,3.6,4,3.42,3.52,940400
STKL,7-Aug-20,6.54,6.65,6.26,6.33,439100
STKS,7-Aug-20,1.38,1.4,1.33,1.39,15100
STLD,7-Aug-20,27.64,28.52,27.42,28.49,1319100
STMP,7-Aug-20,307,325.132,287.03,309.36,1675300
STND,7-Aug-20,21.9,21.95,20.6,20.6,1900
STNE,7-Aug-20,49.95,50.42,48.13,49.06,3792200
STOK,7-Aug-20,26.44,27.19,26.34,26.81,58800
STRA,7-Aug-20,120.16,124.98,116.25,116.36,892800
STRL,7-Aug-20,13.22,13.84,13.22,13.83,228900
STRM,7-Aug-20,1.26,1.26,1.22,1.22,12400
STRO,7-Aug-20,8.57,8.77,8.435,8.56,141200
STRS,7-Aug-20,19.01,19.69,18.95,19.02,12600
STRT,7-Aug-20,22.01,22.55,20.97,21.87,29300
STSA,7-Aug-20,24.86,26,23.6882,24.98,102100
STX,7-Aug-20,44.95,45.53,44.46,45.31,2781400
STXB,7-Aug-20,11.94,12.75,11.92,12.75,29200
SUMR,7-Aug-20,11.58,13.155,11.5,12.766,17200
SUNS,7-Aug-20,13.38,13.44,13.2,13.37,37700
SUNW,7-Aug-20,1.32,1.3334,1.22,1.27,1269300
SUPN,7-Aug-20,23.21,23.2199,22.37,23.08,506300
SURF,7-Aug-20,5.91,6.26,5.69,6,686100
SUSB,7-Aug-20,26.12,26.2,26.11,26.1825,284700
SUSC,7-Aug-20,28.51,28.51,28.35,28.35,514000
SUSL,7-Aug-20,57.4,57.617,57.3,57.617,4600
SVBI,7-Aug-20,6.01,6.06,5.8926,6.06,4700
SVC,7-Aug-20,7.28,8.05,7.21,7.96,1951000
SVMK,7-Aug-20,24.15,25.29,22.65,22.97,1712400
SVRA,7-Aug-20,2.08,2.26,2.0498,2.12,192100
